GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0002062	chondrocyte differentiation	0.01151454088551874	0.01151454088551874	+1	COL3A1,SFRP2,FGF18,ADAMTS12,CHSY1,ECM1,LOXL2
GO:0016192	vesicle-mediated transport	0.011534156812865933	0.011534156812865933	+1	CCL21A,CCL19,SFRP4,CCL5,C3,SORL1,CLU,APOC1,SPON2,CD5L,SSC5D,LGI3,CFP,CCL8,IL15RA,CALR,LGALS3BP,SDCBP,IL4RA,TRF,MILR1,PRSS12,CD14,LOXL2,LOXL3,APOE,VTN
GO:0002407	dendritic cell chemotaxis	0.011681690570643551	0.011681690570643551	+1	CCL21A,CCL19
GO:0002577	regulation of antigen processing and presentation	0.011681690570643551	0.011681690570643551	+1	CCL21A,CCL19
GO:0051049	regulation of transport	0.011836840235321451	0.011836840235321451	+1	CCL21A,CCL19,PON1,SFRP4,CCL5,C3,LIPG,SORL1,CLU,APOC1,CTSS,LGI3,CFP,ANG,ACE,EDN1,SPP1,IL15RA,HSP90AB1,CALR,IL16,SDCBP,IL4RA,TRF,CD14,APOE,C1QTNF12,VTN,FABP5,NUCB2,CD63,CXCL12,NAXE,PPT1
GO:0008228	opsonization	0.012461637331771278	0.012461637331771278	+1	C3,SPON2,CFP
GO:0010560	positive regulation of glycoprotein biosynthetic process	0.012848919571852553	0.012848919571852553	+1	CCL21A,CCL19
GO:0042060	wound healing	0.012942160388870827	0.012942160388870827	+1	COL3A1,COL1A1,TIMP1,C3,FN1,HPSE,FGF7,ADAM17,EMILIN1,APOE,VTN,COL5A1,PLAT
GO:0044706	multi-multicellular organism process	0.012976494875916582	0.012976494875916582	+1	PTN,TIMP1,MMP2,ACE,EDN1,CALR,IL11RA1,PCSK5,LAMB1,CTSB,C1QBP
GO:0001936	regulation of endothelial cell proliferation	0.013027893001084345	0.013027893001084345	+1	ANG,WNT2,FGF7,ADAM17,ECM1,HMGB2,APOE,SPARC,CXCL12
GO:0150064	vertebrate eye-specific patterning	0.01306826655226308	0.01306826655226308	+1	C3,C1QA
GO:0010720	positive regulation of cell development	0.013102338026624501	0.013102338026624501	+1	LTA,PTN,FN1,ACE,WNT2,HPSE,CALR,TRF,APOE,SERPINF1,NINJ1,CXCL12,C1QBP
GO:0030203	glycosaminoglycan metabolic process	0.013549443361466596	0.013549443361466596	+1	PGLYRP2,PGLYRP1,HPSE,CHSY1,TNFAIP6,HYAL1,DCN
GO:0030514	negative regulation of BMP signaling pathway	0.01364180804216209	0.01364180804216209	+1	SFRP2,SORL1,GREM2,FBN1,TNFAIP6
GO:0051897	positive regulation of protein kinase B signaling	0.014475079742077745	0.014475079742077745	+1	CCL21A,CCL19,HPSE,HSP90AB1,THPO,C1QTNF12,CXCL12,C1QBP
GO:0031401	positive regulation of protein modification process	0.014645438213155348	0.014645438213155348	+1	CCL21A,CCL19,CCL5,SFRP2,C3,CLU,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.014859916824525893	0.014859916824525893	+1	CCL19,LTA,C3,DPP4,C1QA,C1QB,ADAM17,CD40,IL4RA,C1QC,IL18BP,LOXL3
GO:0048598	embryonic morphogenesis	0.014972182404296722	0.014972182404296722	+1	CTHRC1,MFAP2,SFRP2,FN1,MMP2,EDN1,WNT2,GREM2,FBN1,MFAP5,GPI1,COL5A2,HYAL1,VTN,COL5A1,YBX1,LAMB1
GO:0043491	protein kinase B signaling	0.014993511265394126	0.014993511265394126	+1	CCL21A,CCL19,CCL5,HPSE,HSP90AB1,CD40,THPO,C1QTNF12,CXCL12,C1QBP
GO:1903020	positive regulation of glycoprotein metabolic process	0.01534970966975497	0.01534970966975497	+1	CCL21A,CCL19
GO:0031667	response to nutrient levels	0.015515697789330703	0.015515697789330703	+1	LTA,PON1,POSTN,COL1A1,SFRP2,LIPG,SORL1
GO:0035567	non-canonical Wnt signaling pathway	0.01652836415683638	0.01652836415683638	+1	CTHRC1,SFRP4,SFRP2
GO:0007254	JNK cascade	0.01654089878874601	0.01654089878874601	+1	CCL21A,CCL19,SFRP4,SFRP2
GO:0042447	hormone catabolic process	0.018101985548474933	0.018101985548474933	+1	ACE,IDE,SPP1
GO:0010604	positive regulation of macromolecule metabolic process	0.01840966145475131	0.01840966145475131	+1	CCL21A,CCL19,LTA,POSTN,COL1A1,SFRP4,CCL5,SFRP2,C3,LUM,SORL1,CLU,FN1,SPON2,PCOLCE,ANG,ACE,ANGPTL8,FGF18,EDN1,WNT2,SPP1,HPSE,ACRBP,TSLP,FGF7,FBN1,HSP90AB1,CTSD,CALR,IL16,ADAM17,CD40,SDCBP,IL4RA,TRF,EMILIN1,GPI1,GSDMD,THPO,CD14,HMGB2,APOE,VTN,NAMPT
GO:0043549	regulation of kinase activity	0.018830998062942614	0.018830998062942614	+1	CCL21A,CCL19,CCL5,SFRP2,SORL1,CLU,ANG,ACE,FGF18,EDN1,FBN1,HSP90AB1,ADAM17,CD40
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.019739875694016223	0.019739875694016223	+1	COL1A1,ANGPTL1,SORL1,IGFBP6,COL4A5,FGF18,ADAMTS12,FGF7,ADAM17,EMILIN1,C1QTNF12,NUCB2,CD63,PLAT,DCN,YBX1
GO:0032823	regulation of natural killer cell differentiation	0.019760938900376255	0.019760938900376255	+1	PGLYRP2,PGLYRP1,IL15RA,FLT3L
GO:0061061	muscle structure development	0.020150464153474604	0.020150464153474604	+1	COL3A1,CCL9,PI16,EDN1,WNT2,CCL8,COL14A1,ELN,ADAMTS15,CALR,IL4RA,EFEMP2,NINJ1,LAMA2,FLT3L,YBX1,LAMB1,CXCL12
GO:0031099	regeneration	0.020456120056105302	0.020456120056105302	+1	PTN,MMP2,ACE,IGSF10,ADAM17,CHL1,VTN,CPQ,NINJ1,CXCL12
GO:0034695	response to prostaglandin E	0.021016276887289544	0.021016276887289544	+1	CCL21A,CCL19
GO:0036336	dendritic cell migration	0.021016276887289544	0.021016276887289544	+1	CCL21A,CCL19
GO:0022008	neurogenesis	0.021696322994648097	0.021696322994648097	+1	CTHRC1,LTA,POSTN,COL3A1,PTN,CCL5,SFRP2,C3,SORL1,CLU,FN1,MMP2,C1QA,ACE,CNP,IGSF10,EDN1,WNT2,IL15RA,HSP90AB1,CALR,ADAM17,TRF,CHL1,HMGB2,APOE,VTN,SERPINF1,LAMA2,LAMB1,CYB5D2,CXCL12
GO:0040007	growth	0.022023932719664477	0.022023932719664477	+1	POSTN,COL3A1,PTN,SFRP2,C3,FN1,IGSF10,PI16,EDN1,WNT2,COL14A1,FGF7,HSP90AB1,ADAM17,SDCBP,TNFAIP6,ECM1,APOE,HYAL1,CPQ,NINJ1
GO:0006956	complement activation	0.022060994088060344	0.022060994088060344	+1	C3,CD5L,CFP,C1QA,CFD,C1QB,C1QC,C1RL,C1QBP
GO:0010648	negative regulation of cell communication	0.022172259674065144	0.022172259674065144	+1	CTHRC1,IL1R2,SFRP4,CCL5,SFRP2,SORL1,CLU,FST,DKK2,EDN1,ADAMTS12,GREM2,FBN1,HSP90AB1,CALR,ADAM17,TNFAIP6,ECM1,EMILIN1,HMGB2,APOE,ASPN,NUCB2,DCN,YBX1,CXCL12,C1QBP
GO:0033634	positive regulation of cell-cell adhesion mediated by integrin	0.02217736259936111	0.02217736259936111	+1	CXCL13,CCL5
GO:0097278	complement-dependent cytotoxicity	0.022436578160317917	0.022436578160317917	+1	C3,CD5L,HSP90AB1
GO:0046503	glycerolipid catabolic process	0.022564819129993686	0.022564819129993686	+1	LIPG,SORL1,APOC1,PLA2G7
GO:0009991	response to extracellular stimulus	0.023224026217318415	0.023224026217318415	+1	LTA,PON1,POSTN,COL1A1,SFRP2,LIPG,SORL1
GO:0072678	T cell migration	0.02330178623033718	0.02330178623033718	+1	CCL21A,CXCL13,CCL5,ADAM17,ECM1,CXCL12
GO:0023057	negative regulation of signaling	0.023341512353182287	0.023341512353182287	+1	CTHRC1,IL1R2,SFRP4,CCL5,SFRP2,SORL1,CLU,FST,DKK2,EDN1,ADAMTS12,GREM2,FBN1,HSP90AB1,CALR,ADAM17,TNFAIP6,ECM1,EMILIN1,HMGB2,APOE,ASPN,NUCB2,DCN,YBX1,CXCL12,C1QBP
GO:0043066	negative regulation of apoptotic process	0.02388530371973451	0.02388530371973451	+1	CCL21A,CCL19,TIMP1,CCL5,SFRP2,CLU,FN1,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,ADAM17,GPI1,CHL1,HMGB2,APOE,FLT3L,YBX1,CXCL12,PPT1,HDGF
GO:1901741	positive regulation of myoblast fusion	0.0239954852576382	0.0239954852576382	+1	CCL8,IL4RA,FLT3L,CXCL12
GO:2000051	negative regulation of non-canonical Wnt signaling pathway	0.02450883352192603	0.02450883352192603	+1	SFRP4,SFRP2
GO:0014909	smooth muscle cell migration	0.025025616591875247	0.025025616591875247	+1	POSTN,CCL5,SORL1,ACE,VTN,PLAT,PCSK5
GO:2000401	regulation of lymphocyte migration	0.025432737025666997	0.025432737025666997	+1	CCL21A,CXCL13,CCL5,ADAM17,ECM1,CXCL12
GO:0061302	smooth muscle cell-matrix adhesion	0.025481736292896514	0.025481736292896514	+1	EFEMP2,VTN,PCSK5
GO:0090023	positive regulation of neutrophil chemotaxis	0.02584768201967992	0.02584768201967992	+1	CCL21A,CCL19
GO:0046849	bone remodeling	0.02594450012029407	0.02594450012029407	+1	CTHRC1,PTN,CTSS,CTSK,SPP1,TRF
GO:0007565	female pregnancy	0.02607172173643953	0.02607172173643953	+1	PTN,TIMP1,MMP2,ACE,CALR,IL11RA1,PCSK5,LAMB1,CTSB,C1QBP
GO:0030163	protein catabolic process	0.026331031444120107	0.026331031444120107	+1	TIMP1,SORL1,CLU,DPP4,MMP2,CTSS,CTSK,SERPINB1A,IDE,HPSE,ADAMTS12,HSP90AB1,CTSD,CALR,SDCBP,GZMA,FAP,DPP7
GO:1903054	negative regulation of extracellular matrix organization	0.026531929820877896	0.026531929820877896	+1	DPP4,EMILIN1,FAP
GO:0007507	heart development	0.026750982079679856	0.026750982079679856	+1	COL3A1,SFRP2,FN1,MMP2,ACE,PI16,EDN1,WNT2,COL14A1,ELN,FBN1,CALR,EMILIN1,CPE,COL5A1,PCSK5
GO:0034369	plasma lipoprotein particle remodeling	0.026983383867623115	0.026983383867623115	+1	LIPG,APOC1,PLA2G7,APOE
GO:0034368	protein-lipid complex remodeling	0.026983383867623115	0.026983383867623115	+1	LIPG,APOC1,PLA2G7,APOE
GO:0001938	positive regulation of endothelial cell proliferation	0.02777263851085863	0.02777263851085863	+1	ANG,WNT2,FGF7,ADAM17,ECM1,HMGB2,CXCL12
GO:0030316	osteoclast differentiation	0.0281364379905043	0.0281364379905043	+1	CCL5,LRRC17,PRXL2A,FBN1,TNFAIP6,TRF,NINJ1
GO:0006957	complement activation, alternative pathway	0.028395038733158736	0.028395038733158736	+1	C3,CFP,CFD
GO:0009968	negative regulation of signal transduction	0.029233600603346337	0.029233600603346337	+1	CTHRC1,IL1R2,SFRP4,CCL5,SFRP2,SORL1,CLU,FST,DKK2,ADAMTS12,GREM2,FBN1,CALR,ADAM17,TNFAIP6,ECM1,EMILIN1,HMGB2,APOE,ASPN,NUCB2,DCN,YBX1,CXCL12,C1QBP
GO:0071624	positive regulation of granulocyte chemotaxis	0.029345331112919978	0.029345331112919978	+1	CCL21A,CCL19
GO:0031295	T cell costimulation	0.029345331112919978	0.029345331112919978	+1	CCL21A,CCL19
GO:0032879	regulation of localization	0.029495456865301056	0.029495456865301056	+1	CCL21A,CCL19,PON1,PTN,SFRP4,CCL5,C3,LIPG,SORL1,CLU,APOC1,CTSS,LGI3,CFP,ANG,ACE,EDN1,SPP1,IL15RA,HSP90AB1,CTSD,CALR,IL16,SDCBP,IL4RA,TNFAIP6
GO:0032872	regulation of stress-activated MAPK cascade	0.030772477513856294	0.030772477513856294	+1	CCL21A,CCL19,SFRP4,SFRP2
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	0.03117713281785799	0.03117713281785799	+1	CCL21A,CCL19
GO:0034694	response to prostaglandin	0.03117713281785799	0.03117713281785799	+1	CCL21A,CCL19
GO:0043589	skin morphogenesis	0.03207769588323379	0.03207769588323379	+1	COL1A2,COL1A1
GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.03263646259922587	0.03263646259922587	+1	CCL21A,CCL19,SFRP4,SFRP2
GO:0002694	regulation of leukocyte activation	0.03289467079523646	0.03289467079523646	+1	CCL21A,CCL19,CCL5,PGLYRP2,FN1,DPP4,FGL2,CST7,PGLYRP1,TSLP,IL15RA,CD40,IL4RA,MILR1,LOXL3,FLT3L,LAG3,KARS
GO:0031294	lymphocyte costimulation	0.03306423639005357	0.03306423639005357	+1	CCL21A,CCL19
GO:0043069	negative regulation of programmed cell death	0.033787099424855145	0.033787099424855145	+1	CCL21A,CCL19,TIMP1,CCL5,SFRP2,CLU,FN1,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,ADAM17,GPI1,CHL1,HMGB2,APOE,FLT3L,YBX1,CXCL12,PPT1,HDGF
GO:0016055	Wnt signaling pathway	0.03417333036308537	0.03417333036308537	+1	CPZ,CTHRC1,COL1A1,SFRP4,SFRP2
GO:0021700	developmental maturation	0.0344170243260716	0.0344170243260716	+1	CCL21A,CCL19,C3,MMP2,C1QA,ANGPTL8,EDN1,ADAMTS12
GO:0006468	protein phosphorylation	0.03475981587091059	0.03475981587091059	+1	CCL21A,IL22RA2,CCL19,CCL5,SFRP2,C3,SORL1,CLU,FN1,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ST3GAL1,ADAM17,CD40,SDCBP
GO:0198738	cell-cell signaling by wnt	0.03493554183722764	0.03493554183722764	+1	CPZ,CTHRC1,COL1A1,SFRP4,SFRP2
GO:0050778	positive regulation of immune response	0.035231543887840736	0.035231543887840736	+1	CCL19,LTA,C3,DPP4,CD5L,CFP,C1QA,CFD,C1QB,CD40,IL4RA,C1QC,HMGB2,LAG3,C1RL,C1QBP,KARS
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.0353783607546809	0.0353783607546809	+1	CPZ,CTHRC1,COL1A1,SFRP4,SFRP2,C3
GO:0043086	negative regulation of catalytic activity	0.03551345512308298	0.03551345512308298	+1	PTN,TIMP1,SFRP2,C3,SORL1,APOC1,CST7,SERPINB1A,PI16,ANGPTL8,ECM1,GZMA,WFDC21,GPI1,APOE,VTN,SERPINF1
GO:1905954	positive regulation of lipid localization	0.03617628419175054	0.03617628419175054	+1	PON1,C3,LIPG,EDN1,SPP1,APOE,NUCB2
GO:0002063	chondrocyte development	0.03621376901339147	0.03621376901339147	+1	SFRP2,FGF18,CHSY1,ECM1
GO:0006022	aminoglycan metabolic process	0.03663311928031085	0.03663311928031085	+1	PGLYRP2,PGLYRP1,HPSE,CHSY1,TNFAIP6,HYAL1,DCN
GO:0045670	regulation of osteoclast differentiation	0.03686658487413061	0.03686658487413061	+1	CCL5,LRRC17,PRXL2A,FBN1,TNFAIP6,NINJ1
GO:0034367	protein-containing complex remodeling	0.03760370453948163	0.03760370453948163	+1	LIPG,APOC1,PLA2G7,APOE
GO:0085029	extracellular matrix assembly	0.038340995111265756	0.038340995111265756	+1	COL1A2,COL3A1,EFEMP2,EMILIN1,LAMB1
GO:0090218	positive regulation of lipid kinase activity	0.03905723654645133	0.03905723654645133	+1	CCL21A,CCL19
GO:0150062	complement-mediated synapse pruning	0.039140767635507834	0.039140767635507834	+1	C3,C1QA
GO:0032496	response to lipopolysaccharide	0.039412937060837545	0.039412937060837545	+1	LTA,CXCL13,CCL5,SPON2,ACE,CNP,EDN1,LY86,ADAM17,WFDC21,CD14,HMGB2
GO:1905952	regulation of lipid localization	0.040124265463303714	0.040124265463303714	+1	PON1,C3,LIPG,APOC1,EDN1,SPP1,APOE,NUCB2,NAXE
GO:0009790	embryo development	0.04074714646997829	0.04074714646997829	+1	CTHRC1,COL3A1,COL1A1,MFAP2,SFRP2,FN1,MMP2,ACE,EDN1,WNT2,GREM2,FBN1,MFAP5,GPI1,LOXL3,COL5A2,HYAL1,VTN,COL5A1,PCSK5,LAMA2,FLT3L,YBX1,LAMB1
GO:0002699	positive regulation of immune effector process	0.04250080849880504	0.04250080849880504	+1	CCL19,LTA,C3,DPP4,SPON2,CFP,CD40,IL4RA,GPI1
GO:2000107	negative regulation of leukocyte apoptotic process	0.04368655666138937	0.04368655666138937	+1	CCL21A,CCL19,CCL5
GO:0006641	triglyceride metabolic process	0.043707858471328145	0.043707858471328145	+1	C3,LIPG,SORL1,APOC1
GO:0031214	biomineral tissue development	0.044409626922015714	0.044409626922015714	+1	COL1A2,COL1A1,PTN,SPP1,CLEC3B,ECM1,ASPN,SRGN
GO:1902624	positive regulation of neutrophil migration	0.045547515214940035	0.045547515214940035	+1	CCL21A,CCL19
GO:0007267	cell-cell signaling	0.045684711946421756	0.045684711946421756	+1	CPZ,CTHRC1,CXCL13,COL1A1,PTN,SFRP4,CCL5,SFRP2
GO:0007162	negative regulation of cell adhesion	0.047614420707990136	0.047614420707990136	+1	CCL21A,POSTN,COL1A1,MMP2,FGL2,IL4RA,LOXL3,LAG3,LAMB1,CXCL12,JAM3
GO:0010559	regulation of glycoprotein biosynthetic process	0.04782139097569735	0.04782139097569735	+1	CCL21A,CCL19
GO:0016045	detection of bacterium	0.04880206814865296	0.04880206814865296	+1	PGLYRP2,SSC5D,PGLYRP1
KEGG:04061	Viral protein interaction with cytokine and cytokine receptor	5.136777459167899e-7	5.136777459167899e-7	+1	CCL21A,CCL19,LTA,CCL22,CXCL13,CCL5,CCL6
KEGG:04060	Cytokine-cytokine receptor interaction	0.000037931917882579025	0.000037931917882579025	+1	CCL21A,CCL19,LTA,CCL22,CXCL13,IL1R2
KEGG:04062	Chemokine signaling pathway	0.001192511730526138	0.001192511730526138	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,CCL6
KEGG:05146	Amoebiasis	0.002047604699790385	0.002047604699790385	+1	COL1A2,IL1R2,COL3A1,COL1A1
KEGG:04933	AGE-RAGE signaling pathway in diabetic complications	0.003983734880609249	0.003983734880609249	+1	COL1A2,COL3A1,COL1A1,FN1,MMP2,COL4A5,EDN1
KEGG:04064	NF-kappa B signaling pathway	0.0045272272543707024	0.0045272272543707024	+1	CCL21A,CCL19,LTA
KEGG:04974	Protein digestion and absorption	0.024516965547531158	0.024516965547531158	+1	COL1A2,COL3A1,COL1A1,DPP4,COL4A5,COL14A1,ELN
REAC:R-MMU-1474244	Extracellular matrix organization	3.69565669977175e-15	3.69565669977175e-15	+1	COL1A2,COL3A1,COL1A1,TIMP1,ADAMTS4,LUM,FN1,MMP2,PCOLCE,CTSS,CTSK,COL4A5,SPP1,COL14A1,ELN,FBN1,CTSD,MFAP5,BMP1,EFEMP2,ADAMTS14,EMILIN1,MMP19,LOXL2,LOXL3,COL5A2,SPARC,VTN,COL5A1,DCN,LAMA2,ADAMTS2,LAMB1,CTSB,JAM3
REAC:R-MMU-1474228	Degradation of the extracellular matrix	7.034669414960674e-10	7.034669414960674e-10	+1	COL1A2,COL3A1,COL1A1,TIMP1,ADAMTS4,FN1,MMP2,CTSS,CTSK,COL4A5,SPP1,ELN,FBN1,CTSD,BMP1,MMP19,COL5A2,COL5A1,DCN,CTSB
REAC:R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	9.122261527709117e-8	9.122261527709117e-8	+1	COL1A2,COL3A1,COL1A1,PCOLCE,CTSS,COL4A5,COL14A1,BMP1,LOXL2,LOXL3,COL5A2,COL5A1,CTSB
REAC:R-MMU-1474290	Collagen formation	1.8247904034604294e-7	1.8247904034604294e-7	+1	COL1A2,COL3A1,COL1A1,PCOLCE,CTSS,COL4A5,COL14A1,BMP1,ADAMTS14,LOXL2,LOXL3,COL5A2,COL5A1,ADAMTS2,CTSB
REAC:R-MMU-2243919	Crosslinking of collagen fibrils	0.0000030589187620155936	0.0000030589187620155936	+1	COL1A2,COL1A1,PCOLCE,COL4A5,BMP1,LOXL2,LOXL3
REAC:R-MMU-1566948	Elastic fibre formation	0.000013306858353814418	0.000013306858353814418	+1	FN1,ELN,FBN1,MFAP5,EFEMP2,EMILIN1,LOXL2,LOXL3,VTN
REAC:R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	0.000022916365323864908	0.000022916365323864908	+1	ADAMTS4,SBSPON,SPON2,CFP,ADAMTS12,ADAMTSL1,ADAMTS15,ADAMTS14,ADAMTS2
REAC:R-MMU-1442490	Collagen degradation	0.00002474223892902621	0.00002474223892902621	+1	COL1A2,COL3A1,COL1A1,MMP2,CTSK,COL4A5,CTSD,COL5A2,COL5A1,CTSB
REAC:R-MMU-216083	Integrin cell surface interactions	0.000025328966289248312	0.000025328966289248312	+1	COL1A2,COL3A1,COL1A1,LUM,FN1,COL4A5,SPP1,FBN1,COL5A2,VTN,COL5A1,JAM3
REAC:R-MMU-380108	Chemokine receptors bind chemokines	0.0000330902061239216	0.0000330902061239216	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5
REAC:R-MMU-1650814	Collagen biosynthesis and modifying enzymes	0.00004709330794731438	0.00004709330794731438	+1	COL1A2,COL3A1,COL1A1,PCOLCE,COL4A5,COL14A1,BMP1,ADAMTS14,COL5A2,COL5A1,ADAMTS2
REAC:R-MMU-8874081	MET activates PTK2 signaling	0.00005164295997116705	0.00005164295997116705	+1	COL1A2,COL3A1,COL1A1,FN1,COL5A2,COL5A1,LAMA2,LAMB1
REAC:R-MMU-3000178	ECM proteoglycans	0.00007797272665272386	0.00007797272665272386	+1	COL1A2,COL3A1,COL1A1,FN1,COL5A2,SPARC,VTN,COL5A1,DCN
REAC:R-MMU-3000171	Non-integrin membrane-ECM interactions	0.00015878298222959003	0.00015878298222959003	+1	COL1A2,COL3A1,COL1A1,FN1,COL4A5,COL5A2,VTN,COL5A1
REAC:R-MMU-375276	Peptide ligand-binding receptors	0.0005674342121040828	0.0005674342121040828	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,CCL6,C3
REAC:R-MMU-8875878	MET promotes cell motility	0.0007292381273190376	0.0007292381273190376	+1	COL1A2,COL3A1,COL1A1,FN1,COL5A2,COL5A1,LAMA2,LAMB1
REAC:R-MMU-2129379	Molecules associated with elastic fibres	0.0007884352969353626	0.0007884352969353626	+1	FN1,ELN,FBN1,MFAP5,EFEMP2,EMILIN1,VTN
REAC:R-MMU-114608	Platelet degranulation 	0.0010482798959990938	0.0010482798959990938	+1	TIMP1,CLU,FN1,CFD,ORM1,LGALS3BP,ECM1,TRF,SPARC,ISLR,SRGN,CD63,CHID1
REAC:R-MMU-76005	Response to elevated platelet cytosolic Ca2+	0.0015753009101468582	0.0015753009101468582	+1	TIMP1,CLU,FN1,CFD,ORM1,LGALS3BP,ECM1,TRF,SPARC,ISLR,SRGN,CD63,CHID1
REAC:R-MMU-173736	Alternative complement activation	0.0028754413045920784	0.0028754413045920784	+1	C3,CFP,CFD
REAC:R-MMU-8948216	Collagen chain trimerization	0.0071670582282381936	0.0071670582282381936	+1	COL1A2,COL3A1,COL1A1,COL4A5,COL14A1,COL5A2,COL5A1
REAC:R-MMU-5173105	O-linked glycosylation	0.010777462665745006	0.010777462665745006	+1	ADAMTS4,SBSPON,SPON2,CFP,ADAMTS12,ADAMTSL1,ST3GAL1,ADAMTS15,ADAMTS14
REAC:R-MMU-373076	Class A/1 (Rhodopsin-like receptors)	0.013069720513772977	0.013069720513772977	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,CCL6,C3
REAC:R-MMU-2214320	Anchoring fibril formation	0.013386576811219174	0.013386576811219174	+1	COL1A2,COL1A1,COL4A5,BMP1
REAC:R-MMU-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	0.03339943014033748	0.03339943014033748	+1	TIMP1,C3,FN1,IGFBP6,SPP1,FSTL1,FBN1,TRF,CP,APOE
REAC:R-MMU-75892	Platelet Adhesion to exposed collagen	0.035835233659502023	0.035835233659502023	+1	COL1A2,COL1A1
REAC:R-MMU-430116	GP1b-IX-V activation signalling	0.04474773976355593	0.04474773976355593	+1	COL1A2,COL1A1
WP:WP458	Inflammatory response pathway	0.0016174259401624158	0.0016174259401624158	+1	COL1A2,COL3A1,COL1A1,FN1,CD40,IL4RA,VTN,LAMB1
WP:WP3855	Dysregulated miRNA targeting in insulin/PI3K-AKT signaling	0.0035491763366849987	0.0035491763366849987	+1	COL1A2,COL3A1,COL1A1
WP:WP3632	Lung fibrosis	0.01975612954398545	0.01975612954398545	+1	TIMP1,CCL5,MMP2,EDN1,SPP1,FGF7,ELN
