"EnrichmentMap::Colouring (scat_d_en)","EnrichmentMap::ES (scat_d_en)","EnrichmentMap::fdr_qvalue (scat_d_en)","EnrichmentMap::fwer_qvalue (scat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_d_en)","EnrichmentMap::pvalue (scat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"1.0",,"4.505925228161478E-17",,"PLAT|CCL21A|IL22RA2|EMILIN1|CCL19|LAG3|LTA|CXCL12|CXCL13|JAM3|PTN|NUCB2|C1QBP|CCL5|PGLYRP2|C3|FN1|PLA2G7|CTSS|CST7|SERPINB1A|ACE|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|VTN|IL16|ADAM17|TNFAIP6|CD14|HMGB2|APOE|FGF18|C1QTNF12|SERPINF1|NINJ1|DPP4|CALR|FGL2|EDN1|KARS","regulation of response to external stimulus","43","ENR","GO:0032101","1.0","4.505925228161478E-17","Cluster 1","Clustered","92.17757437070938","GO:0032101","false","GO:0032101"
"0.9999996122114173",,"3.8778858267610704E-7",,"PLAT|CCL21A|DCN|IL22RA2|FLT3L|CCL19|LTA|CCL22|CXCL13|GZMA|IL1R2|PTN|NUCB2|TIMP1|CCL5|CCL6|C3|CD48|CLU|FN1|MILR1|IL11RA1|CTHRC1|IGFBP6|CCL9|FSTL1|PCSK5|CPZ|CCL8|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|ANGPTL8|IL16|ADAM17|DHH|CD40|IL4RA|TNFAIP6|ECM1|HP|CD14|LOXL3|ANGPTL1|HMGB2|CLEC11A|APOE|DKK2|SEMA3B|C1QTNF12|GREM2|NAMPT|NINJ1|OGN|YBX1|CFD|EDN1|TRF|EMILIN1|LAG3|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|OLFML2B|COL4A5|ADAMTS14|LAMA2|LAMB1|SFRP4|SORL1|FST|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|ASPN|FABP5|CPE|SRGN|CD63","signal transduction","93","ENR","GO:0007165","1.0","3.8778858267610704E-7","Cluster 1","Clustered","89.52251164395378","GO:0007165","false","GO:0007165"
"0.9523855792920098",,"0.047614420707990136",,"MMP2|CCL21A|IL4RA|LAG3|LAMB1|CXCL12|FGL2|JAM3|LOXL3|POSTN|COL1A1","negative regulation of cell adhesion","11","ENR","GO:0007162","1.0","0.047614420707990136","Cluster 7","Clustered","35.948790896159316","GO:0007162","false","GO:0007162"
"0.9736689685558799",,"0.026331031444120107",,"CTSD|DPP7|SORL1|GZMA|TIMP1|CTSK|IDE|CLU|MMP2|CTSS|DPP4|HSP90AB1|SERPINB1A|CALR|SDCBP|HPSE|FAP|ADAMTS12","protein catabolic process","18","ENR","GO:0030163","1.0","0.026331031444120107","Cluster 9","Clustered","18.105072463768117","GO:0030163","false","GO:0030163"
"0.9999958716443441",,"4.128355655841972E-6",,"PLAT|WFDC21|IL1R2|TIMP1|SFRP2|C3|CLU|FN1|CST7|SERPINB1A|HPSE|PCOLCE|ANGPTL8|ACRBP|VTN|CTSD|ECM1|SORL1|CTSB|APOE|PI16|SERPINF1|HSP90AB1|SDCBP|GPI1","regulation of proteolysis","25","ENR","GO:0030162","1.0","4.128355655841972E-6","Cluster 10","Seed","28.0","GO:0030162","false","GO:0030162"
"1.0",,"2.7779348708731695E-19",,"PLAT|CCL21A|DCN|IL22RA2|CCL19|CCL22|CXCL13|IL1R2|PTN|NUCB2|TIMP1|CCL5|CCL6|C3|FN1|MILR1|IL11RA1|CTHRC1|IGFBP6|CCL9|FSTL1|PCSK5|CPZ|CCL8|ADAMTS12|LY86|TSLP|ADAM17|DHH|CD40|IL4RA|TNFAIP6|ECM1|HP|CD14|LOXL3|ANGPTL1|HMGB2|APOE|DKK2|SEMA3B|C1QTNF12|GREM2|YBX1|CFD|EDN1|TRF|EMILIN1|LAG3|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|COL4A5|ADAMTS14|LAMA2|LAMB1|SFRP4|SORL1|FST|FGF18|WNT2|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|SDCBP|THPO|ASPN|CPE|CD63","cell surface receptor signaling pathway","73","ENR","GO:0007166","1.0","2.7779348708731695E-19","Cluster 1","Clustered","91.36476426799007","GO:0007166","false","GO:0007166"
"0.9999997243015082",,"2.7569849176513735E-7",,"TRF|PLAT|DCN|EMILIN1|NUCB2|COL1A2|COL3A1|COL1A1|SFRP2|COL4A5|IGFBP6|FSTL1|ADAMTS12|ADAM17|SFRP4|TNFAIP6|SORL1|FST|ANGPTL1|FGF18|C1QTNF12|GREM2|FGF7|FBN1|HSP90AB1|YBX1|SDCBP|ASPN|CD63","enzyme-linked receptor protein signaling pathway","29","ENR","GO:0007167","1.0","2.7569849176513735E-7","Cluster 3","Clustered","46.55764705882353","GO:0007167","false","GO:0007167"
"0.9999999959136104",,"4.086389568830695E-9",,"TRF|EMILIN1|CCL19|LTA|PTN|TIMP1|CCL5|IFI30|SFRP2|CLU|FN1|MMP2|IL11RA1|CTHRC1|ACE|EFEMP2|HPSE|FAP|TSLP|ADAM17|CD40|IL4RA|SFRP4|ECM1|HMGB2|CLEC11A|APOE|HYAL1|FGF18|WNT2|NAMPT|SERPINF1|FGF7|OGN|DPP4|CALR|SDCBP|ANG|THPO|SPARC|EDN1","regulation of cell population proliferation","41","ENR","GO:0042127","1.0","4.086389568830695E-9","Cluster 4","Clustered","71.32472748135399","GO:0042127","false","GO:0042127"
"0.999999999999238",,"7.619805397118568E-13",,"CCL21A|FLT3L|CCL19|LTA|CNP|CHL1|PTN|NUCB2|CCL5|PGLYRP2|C3|CLU|ST3GAL1|FN1|IL11RA1|CTHRC1|CCL9|IGSF10|C1QA|FSTL1|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|ANGPTL8|ACRBP|ADAM17|DHH|IL4RA|TNFAIP6|ECM1|CTSB|LOXL3|HMGB2|APOE|SERPINF1|NINJ1|DPP4|YBX1|FGL2|DNASE1L2|ANG|CYB5D2|EDN1|C1QC|TRF|WFDC21|LAG3|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ADAMTS15|EFEMP2|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|LAMB1|SFRP4|SORL1|LRRC17|FST|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|THPO|CD63","cell differentiation","86","ENR","GO:0030154","1.0","7.619805397118568E-13","Cluster 1","Clustered","85.52122641509433","GO:0030154","false","GO:0030154"
"0.9999999938821997",,"6.117800287011553E-9",,"CCL21A|EMILIN1|CCL19|LAG3|CXCL12|CXCL13|JAM3|PTN|C1QBP|POSTN|CCL5|COL1A1|FN1|MMP2|PCSK5|EFEMP2|HPSE|VTN|LAMA2|IL4RA|LAMB1|LOXL3|HYAL1|SPP1|NINJ1|DPP4|CALR|FGL2|CD63","regulation of cell adhesion","29","ENR","GO:0030155","1.0","6.117800287011553E-9","Cluster 1","Clustered","88.85","GO:0030155","false","GO:0030155"
"0.99700357252301",,"0.0029964274769900077",,"TRF|CCL21A|ADAM17|CD40|CCL19|CCL5|SFRP2|C3|FGF18|CLU|FGF7|FBN1|HSP90AB1|SDCBP|ACE|ANG|EDN1|TSLP","positive regulation of phosphorus metabolic process","18","ENR","GO:0010562","1.0","0.0029964274769900077","Cluster 1","Clustered","95.02505157677572","GO:0010562","false","GO:0010562"
"0.9991656677106534",,"8.343322893466273E-4",,"CCL21A|EMILIN1|FLT3L|CCL19|LTA|CXCL12|GZMA|CHL1|PTN|C1QBP|TIMP1|CCL5|SFRP2|CLU|ST3GAL1|FN1|MMP2|CD5L|FSTL1|ACE|PGLYRP1|FAP|TSLP|CTSD|ADAM17|CD40|SFRP4|GSDMD|HMGB2|APOE|SPP1|NINJ1|HSP90AB1|YBX1|GPI1|PPT1|EDN1|SRGN|HDGF","programmed cell death","39","ENR","GO:0012501","1.0","8.343322893466273E-4","Cluster 1","Clustered","92.51083526193982","GO:0012501","false","GO:0012501"
"0.999999999296533",,"7.034669414960674E-10",,"CTSD|COL5A1|DCN|CTSB|COL1A2|TIMP1|CTSK|COL3A1|COL1A1|FN1|SPP1|MMP2|COL4A5|ADAMTS4|CTSS|FBN1|ELN|BMP1|MMP19|COL5A2","Degradation of the extracellular matrix","20","ENR","REAC:R-MMU-1474228","1.0","7.034669414960674E-10","Cluster 8","Clustered","33.0","REAC:R-MMU-1474228","false","REAC:R-MMU-1474228"
"0.9903171557426087",,"0.009682844257391259",,"CTSD|ADAM17|CD40|EMILIN1|LTA|SFRP4|GZMA|PTN|CCL5|SFRP2|CLU|MMP2|ACE|FAP","positive regulation of programmed cell death","14","ENR","GO:0043068","1.0","0.009682844257391259","Cluster 3","Clustered","50.0","GO:0043068","false","GO:0043068"
"0.9982682863472351",,"0.001731713652764876",,"TRF|CCL21A|CD40|CCL19|SFRP4|LIPG|NUCB2|NPC2|CCL5|APOE|C1QTNF12|SPP1|ABCD1|SERPINF1|FGF7|FBN1|CP|ACE|CCL8|GPI1|EDN1|FABP5|NAPSA|ANGPTL8","chemical homeostasis","24","ENR","GO:0048878","1.0","0.001731713652764876","Cluster 4","Clustered","67.5083713850837","GO:0048878","false","GO:0048878"
"0.9999999641269272",,"3.587307283345851E-8",,"PLAT|CCL21A|IL22RA2|EMILIN1|CCL19|LAG3|LTA|CXCL12|PTN|C1QBP|CCL5|PGLYRP2|SFRP2|C3|CLU|CTSS|CST7|IGFBP6|SERPINB1A|ACE|PGLYRP1|HPSE|ADAMTS12|TSLP|VTN|IL16|ADAM17|SFRP4|TNFAIP6|HMGB2|APOE|C1QTNF12|ABCD1|SERPINF1|NINJ1|DPP4|FGL2|KARS","regulation of response to stress","38","ENR","GO:0080134","1.0","3.587307283345851E-8","Cluster 4","Clustered","75.04267161410019","GO:0080134","false","GO:0080134"
"0.9990902781950758",,"9.097218049241884E-4",,"CCL21A|EMILIN1|FLT3L|CCL19|LTA|CXCL12|GZMA|CHL1|PTN|C1QBP|TIMP1|CCL5|SFRP2|CLU|ST3GAL1|FN1|MMP2|FSTL1|ACE|FAP|TSLP|CTSD|ADAM17|CD40|SFRP4|HMGB2|APOE|SPP1|HSP90AB1|YBX1|GPI1|PPT1|EDN1|HDGF","regulation of programmed cell death","34","ENR","GO:0043067","1.0","9.097218049241884E-4","Cluster 1","Clustered","95.70005290072298","GO:0043067","false","GO:0043067"
"0.999999999480672",,"5.193280566097329E-10",,"DCN|EMILIN1|NAXE|CXCL12|JAM3|PTN|CCL5|COL3A1|SFRP2|C3|FN1|MMP2|ACE|EFEMP2|HPSE|FAP|MMP19|LOXL2|CD40|ECM1|APOE|HYAL1|FGF18|SERPINF1|NINJ1|ANG|SPARC|EDN1","blood vessel morphogenesis","28","ENR","GO:0048514","1.0","5.193280566097329E-10","Cluster 2","Clustered","52.90909090909091","GO:0048514","false","GO:0048514"
"0.9783036770053519",,"0.021696322994648097",,"TRF|LTA|CNP|CXCL12|CHL1|PTN|POSTN|CCL5|COL3A1|SFRP2|C3|CLU|FN1|MMP2|CTHRC1|IGSF10|C1QA|ACE|VTN|ADAM17|LAMA2|LAMB1|SORL1|HMGB2|APOE|WNT2|SERPINF1|IL15RA|HSP90AB1|CALR|CYB5D2|EDN1","neurogenesis","32","ENR","GO:0022008","1.0","0.021696322994648097","Cluster 2","Clustered","59.41258741258741","GO:0022008","false","GO:0022008"
"1.0",,"8.408861664464931E-19",,"CCL21A|FLT3L|CCL19|LTA|CNP|CXCL13|PTN|TIMP1|CCL5|PGLYRP2|CLU|ST3GAL1|FN1|MFAP5|IL11RA1|CTHRC1|ACE|PCSK5|PGLYRP1|HPSE|ADAMTS12|ADAM17|DHH|IL4RA|TNFAIP6|ECM1|HP|CTSB|LOXL3|HMGB2|HYAL1|GREM2|CLEC3B|SERPINF1|NINJ1|DPP4|MFAP2|FGL2|DNASE1L2|EDN1|C1QB|C1QC|TRF|EMILIN1|LAG3|CXCL12|JAM3|COL1A2|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ELN|EFEMP2|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|SORL1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|THPO|SPARC|ASPN|CPE|SRGN","animal organ development","86","ENR","GO:0048513","1.0","8.408861664464931E-19","Cluster 1","Clustered","89.35596348096348","GO:0048513","false","GO:0048513"
"0.9928329417717618",,"0.0071670582282381936",,"COL5A1|COL4A5|COL14A1|COL1A2|COL3A1|COL1A1|COL5A2","Collagen chain trimerization","7","ENR","REAC:R-MMU-8948216","1.0","0.0071670582282381936","Cluster 8","Clustered","33.0","REAC:R-MMU-8948216","false","REAC:R-MMU-8948216"
"0.9662129005751449",,"0.033787099424855145",,"CCL21A|ADAM17|FLT3L|CCL19|CXCL12|CHL1|TIMP1|CCL5|HMGB2|APOE|SFRP2|CLU|ST3GAL1|FN1|SPP1|HSP90AB1|YBX1|FSTL1|GPI1|PPT1|EDN1|TSLP|HDGF","negative regulation of programmed cell death","23","ENR","GO:0043069","1.0","0.033787099424855145","Cluster 1","Clustered","92.44403215831787","GO:0043069","false","GO:0043069"
"0.9999999999965036",,"3.4964417883587793E-12",,"CCL21A|IL22RA2|CCL19|LTA|CXCL13|IL1R2|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|CST7|CCL9|SERPINB1A|ACE|PGLYRP1|ADAMTS12|TSLP|ADAM17|IL4RA|TNFAIP6|ECM1|LOXL3|HMGB2|APOE|HYAL1|C1QTNF12|NAMPT|ABCD1|SERPINF1|DPP4|FGL2|SSC5D|ANG|EDN1|C1QC|WFDC21|EMILIN1|LAG3|CXCL12|JAM3|CHID1|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|AEBP1|EFEMP2|FAP|LOXL2|COL5A2|VTN|COL5A1|LAMB1|SFRP4|SORL1|APOC1|LRRC17|FST|CTSK|PI16|SPP1|CHSY1|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|GPI1|SPARC|ASPN|FABP5|CPE|SRGN|CD63|PLAT|DCN|FLT3L|NAXE|GZMA|CHL1|NUCB2|IFI30|ST3GAL1|MILR1|CTHRC1|FSTL1|MMP3|CTSB|DKK2|GREM2|OGN|PON3|YBX1|PPT1|HNRNPA2B1","negative regulation of biological process","100","ENR","GO:0048519","1.0","3.4964417883587793E-12","Cluster 1","Clustered","89.6569844789357","GO:0048519","false","GO:0048519"
"0.9979850892950747",,"0.002014910704925282",,"CCL21A|CXCL13|CCL5","regulation of lymphocyte chemotaxis","3","ENR","GO:1901623","1.0","0.002014910704925282","Cluster 1","Clustered","101.42813455657492","GO:1901623","false","GO:1901623"
"0.999999999999883",,"1.1704720792332155E-13",,"CCL21A|CCL19|LTA|CCL22|CXCL13|PTN|TIMP1|CCL5|CCL6|C3|CLU|FN1|CD5L|PLA2G7|CTSS|CST7|CCL9|C1QA|ACE|CCL8|HPSE|LY86|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|C1QTNF12|NAMPT|ABCD1|SERPINF1|NINJ1|DPP4|SPON2|CFP|ANG|CFD|EDN1|C1QB|C1QC|TRF|EMILIN1|LAG3|C1RL|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|LUM|MMP2|EFEMP2|FAP|LOXL2|VTN|LAMA2|LAMB1|SFRP4|LIPG|SORL1|FST|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|FABP5|CD63|PLAT|DCN|FLT3L|PON1|GZMA|NUCB2|IL11RA1|CTHRC1|IGFBP6|PCSK5|MMP3|PCOLCE|ANGPTL8|ACRBP|CTSD|CLEC11A|DKK2|YBX1|CYB5D2|PPT1|KARS|HNRNPA2B1|HDGF","positive regulation of biological process","111","ENR","GO:0048518","1.0","1.1704720792332155E-13","Cluster 1","Clustered","89.22884283246978","GO:0048518","false","GO:0048518"
"0.999999949750671",,"5.024932899028558E-8",,"TRF|CCL21A|FLT3L|CCL19|LAG3|LTA|CXCL13|JAM3|PTN|CCL5|PGLYRP2|SFRP2|ST3GAL1|MFAP5|IL11RA1|ACE|PGLYRP1|ADAM17|CD40|IL4RA|TNFAIP6|LRRC17|FST|LOXL3|HMGB2|PRXL2A|NINJ1|IL15RA|FBN1|DPP4|FGL2|THPO|C1QC","immune system development","33","ENR","GO:0002520","1.0","5.024932899028558E-8","Cluster 4","Clustered","70.2977067115506","GO:0002520","false","GO:0002520"
"0.999514910692266",,"4.850893077340352E-4",,"FBN1|SFRP4|TNFAIP6|SORL1|FSTL1|FST|ADAMTS12|SFRP2|GREM2","response to BMP","9","ENR","GO:0071772","1.0","4.850893077340352E-4","Cluster 3","Clustered","45.49490196078431","GO:0071772","false","GO:0071772"
"0.9999999981600071",,"1.8399929456759895E-9",,"ADAM17|DCN|CD40|CXCL12|CXCL13|PTN|C1QBP|TIMP1|APOE|HYAL1|FGF18|FN1|SERPINF1|FGF7|DPP4|CALR|FSTL1|GPI1|FAP|SPARC|EDN1|LOXL2|CD63","ameboidal-type cell migration","23","ENR","GO:0001667","1.0","1.8399929456759895E-9","Cluster 2","Clustered","54.114832535885164","GO:0001667","false","GO:0001667"
"0.999999999028011",,"9.719890088672126E-10",,"CCL21A|DCN|FLT3L|CCL19|LTA|CCL22|CXCL13|GZMA|PTN|NUCB2|TIMP1|CCL5|CCL6|C3|CLU|FN1|CD5L|PLA2G7|CTSS|IL11RA1|CTHRC1|CST7|IGFBP6|CCL9|C1QA|ACE|PCSK5|CCL8|MMP3|HPSE|LY86|TSLP|CTSD|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|CD14|LOXL3|HMGB2|CLEC11A|APOE|DKK2|HYAL1|C1QTNF12|NAMPT|ABCD1|SERPINF1|NINJ1|DPP4|YBX1|CFP|ANG|CYB5D2|PPT1|EDN1|KARS|HNRNPA2B1|HDGF|TRF|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|LUM|MMP2|EFEMP2|FAP|LOXL2|VTN|LAMA2|LAMB1|SFRP4|SORL1|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|GPI1|THPO|SPARC|FABP5|CD63","positive regulation of cellular process","96","ENR","GO:0048522","1.0","9.719890088672126E-10","Cluster 1","Clustered","89.22884283246978","GO:0048522","false","GO:0048522"
"0.999514910692266",,"4.850893077340352E-4",,"FBN1|SFRP4|TNFAIP6|SORL1|FSTL1|FST|ADAMTS12|SFRP2|GREM2","cellular response to BMP stimulus","9","ENR","GO:0071773","1.0","4.850893077340352E-4","Cluster 3","Clustered","45.49490196078431","GO:0071773","false","GO:0071773"
"0.9999794443205703",,"2.055567942973024E-5",,"ADAM17|RNASE6|LTA|SSC5D|GSDMD|ANG|PGLYRP1|HMGB2|PGLYRP2|LYZ2","defense response to Gram-positive bacterium","10","ENR","GO:0050830","1.0","2.055567942973024E-5","Cluster 14","Seed","19.0","GO:0050830","false","GO:0050830"
"0.9999999999998866",,"1.1336960962017642E-13",,"PLAT|CCL21A|DCN|IL22RA2|CCL19|LTA|PON1|CCL22|CNP|CXCL13|IL1R2|NUCB2|TIMP1|CCL5|CCL6|CLU|FN1|CTSS|IL11RA1|CCL9|FSTL1|ACE|CCL8|HPSE|PCOLCE|ADAMTS12|LY86|TSLP|ADAM17|DHH|CD40|IL4RA|TNFAIP6|ECM1|CD14|CTSB|ADAM23|HMGB2|APOE|HYAL1|C1QTNF12|GREM2|CLEC3B|SERPINF1|SPON2|YBX1|SSC5D|ANG|EDN1|WFDC21|EMILIN1|CXCL12|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|MMP19|COL5A2|SFRP4|SORL1|FST|FGF18|WNT2|SPP1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|GPI1|THPO|SPARC|ASPN|CD63","response to organic substance","77","ENR","GO:0010033","1.0","1.1336960962017642E-13","Cluster 1","Clustered","89.8336636041554","GO:0010033","false","GO:0010033"
"0.9999266483609928",,"7.335163900723781E-5",,"CCL21A|CD40|CCL19|CCL9|CCL22|CCL8|CCL5|CCL6|EDN1","response to interferon-gamma","9","ENR","GO:0034341","1.0","7.335163900723781E-5","Cluster 1","Clustered","103.558352402746","GO:0034341","false","GO:0034341"
"0.999999999987714",,"1.2285898314188246E-11",,"DCN|EMILIN1|FLT3L|NAXE|CXCL12|JAM3|PTN|CCL5|COL3A1|COL1A1|SFRP2|C3|FN1|MMP2|CTHRC1|ADAMTS15|ACE|CCL8|HPSE|FAP|MMP19|LOXL2|COL5A2|ACRBP|VTN|COL5A1|ADAM17|CD40|IL4RA|LAMB1|ECM1|HYAL1|FGF18|WNT2|SERPINF1|NINJ1|GPI1|ANG|SPARC|EDN1","anatomical structure formation involved in morphogenesis","40","ENR","GO:0048646","1.0","1.2285898314188246E-11","Cluster 2","Clustered","58.142342342342346","GO:0048646","false","GO:0048646"
"0.9999999999400465",,"5.995343754714836E-11",,"CCL21A|DCN|FLT3L|CCL19|LTA|CXCL13|GZMA|IL1R2|CHL1|PTN|NUCB2|TIMP1|CCL5|PGLYRP2|IFI30|CLU|ST3GAL1|FN1|MILR1|CTHRC1|CST7|CCL9|FSTL1|ACE|PGLYRP1|MMP3|ADAMTS12|TSLP|ADAM17|IL4RA|TNFAIP6|ECM1|CTSB|LOXL3|HMGB2|APOE|DKK2|HYAL1|C1QTNF12|GREM2|NAMPT|ABCD1|SERPINF1|OGN|DPP4|PON3|YBX1|FGL2|ANG|PPT1|EDN1|HNRNPA2B1|C1QC|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|AEBP1|EFEMP2|FAP|LOXL2|COL5A2|COL5A1|LAMB1|SFRP4|SORL1|APOC1|LRRC17|FST|PI16|SPP1|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|GPI1|SPARC|ASPN|FABP5|CD63","negative regulation of cellular process","87","ENR","GO:0048523","1.0","5.995343754714836E-11","Cluster 1","Clustered","84.82480980557904","GO:0048523","false","GO:0048523"
"0.9999987209224366",,"1.2790775634497656E-6",,"CCL21A|CCL19|RNASE6|CCL22|CXCL13|CCL8|ANG|PGLYRP1|TSLP","antimicrobial humoral immune response mediated by antimicrobial peptide","9","ENR","GO:0061844","1.0","1.2790775634497656E-6","Cluster 1","Clustered","85.71870397643593","GO:0061844","false","GO:0061844"
"0.9989290913701578",,"0.0010709086298421968",,"MMP2|TRF|CTSS|CTHRC1|ELN|PTN|TIMP1|CTSK|SPP1","tissue remodeling","9","ENR","GO:0048771","1.0","0.0010709086298421968","Cluster 15","Seed","16.433333333333334","GO:0048771","false","GO:0048771"
"0.9999789818472753",,"2.101815272471047E-5",,"TRF|ADAM17|FLT3L|CCL19|IL4RA|LAG3|TNFAIP6|LRRC17|LOXL3|CCL5|PGLYRP2|PRXL2A|ST3GAL1|NINJ1|IL15RA|IL11RA1|FBN1|DPP4|FGL2|PGLYRP1|C1QC","leukocyte differentiation","21","ENR","GO:0002521","1.0","2.101815272471047E-5","Cluster 7","Clustered","36.48843663274746","GO:0002521","false","GO:0002521"
"0.9951021499164384",,"0.004897850083561607",,"CCL21A|CXCL13|CCL5","positive regulation of T cell migration","3","ENR","GO:2000406","1.0","0.004897850083561607","Cluster 1","Clustered","101.42813455657492","GO:2000406","false","GO:2000406"
"0.996007055399215",,"0.003992944600785047",,"CCL21A|ADAM17|ECM1|CXCL12|CXCL13|CCL5","regulation of T cell migration","6","ENR","GO:2000404","1.0","0.003992944600785047","Cluster 4","Clustered","72.87993447993449","GO:2000404","false","GO:2000404"
"0.964486544876917",,"0.03551345512308298",,"WFDC21|ECM1|SORL1|GZMA|APOC1|PTN|TIMP1|APOE|PI16|SFRP2|C3|SERPINF1|CST7|SERPINB1A|GPI1|ANGPTL8|VTN","negative regulation of catalytic activity","17","ENR","GO:0043086","1.0","0.03551345512308298","Cluster 10","Clustered","25.61576354679803","GO:0043086","false","GO:0043086"
"0.9999966506279606",,"3.349372039439693E-6",,"CTSD|CCL21A|ADAM17|CD40|CCL19|CCL22|CXCL13|SORL1|CCL5|CCL6|SFRP2|FGF18|CLU|FN1|FBN1|CCL9|HSP90AB1|ACE|CCL8|ANG|PCOLCE|EDN1|ACRBP","positive regulation of catalytic activity","23","ENR","GO:0043085","1.0","3.349372039439693E-6","Cluster 1","Clustered","96.47287983218459","GO:0043085","false","GO:0043085"
"0.9883183094293565",,"0.011681690570643551",,"CCL21A|CCL19","dendritic cell chemotaxis","2","ENR","GO:0002407","1.0","0.011681690570643551","Cluster 1","Clustered","96.76886792452831","GO:0002407","false","GO:0002407"
"0.9984792879756696",,"0.001520712024330331",,"CCL21A|CCL19|CCL22|CXCL13|CCL5|CCL6","regulation of GTPase activity","6","ENR","GO:0043087","1.0","0.001520712024330331","Cluster 1","Clustered","101.66529709228824","GO:0043087","false","GO:0043087"
"0.9974947655232457",,"0.0025052344767543568",,"CCL21A|CCL19","myeloid dendritic cell chemotaxis","2","ENR","GO:0002408","1.0","0.0025052344767543568","Cluster 1","Clustered","96.76886792452831","GO:0002408","false","GO:0002408"
"0.9999999999402575",,"5.974252565885744E-11",,"MMP2|CCL21A|CCL19|CCL9|CCL22|IL1R2|CCL8|CCL5|ADAMTS12|CCL6|EDN1|FN1","response to interleukin-1","12","ENR","GO:0070555","1.0","5.974252565885744E-11","Cluster 1","Clustered","103.558352402746","GO:0070555","false","GO:0070555"
"0.9999999728317287",,"2.716827126970302E-8",,"IL16|IL22RA2|LTA|TNFAIP6|CCL5|PGLYRP2|APOE|C3|C1QTNF12|SERPINF1|NINJ1|CTSS|CST7|ACE|PGLYRP1|HPSE|ADAMTS12|TSLP","regulation of inflammatory response","18","ENR","GO:0050727","1.0","2.716827126970302E-8","Cluster 7","Clustered","36.850202429149796","GO:0050727","false","GO:0050727"
"0.9999999999999963",,"3.69565669977175E-15",,"DCN|EMILIN1|JAM3|COL1A2|TIMP1|COL3A1|COL1A1|LUM|FN1|MFAP5|MMP2|COL4A5|CTSS|COL14A1|ELN|EFEMP2|ADAMTS14|PCOLCE|MMP19|LOXL2|COL5A2|VTN|CTSD|COL5A1|LAMA2|ADAMTS2|LAMB1|CTSB|LOXL3|CTSK|SPP1|ADAMTS4|FBN1|BMP1|SPARC","Extracellular matrix organization","35","ENR","REAC:R-MMU-1474244","1.0","3.69565669977175E-15","Cluster 8","Clustered","33.0","REAC:R-MMU-1474244","false","REAC:R-MMU-1474244"
"0.9915619901352809",,"0.008438009864719124",,"CCL21A|CXCL13|CCL5","positive regulation of lymphocyte migration","3","ENR","GO:2000403","1.0","0.008438009864719124","Cluster 1","Clustered","101.42813455657492","GO:2000403","false","GO:2000403"
"0.974567262974333",,"0.025432737025666997",,"CCL21A|ADAM17|ECM1|CXCL12|CXCL13|CCL5","regulation of lymphocyte migration","6","ENR","GO:2000401","1.0","0.025432737025666997","Cluster 4","Clustered","72.87993447993449","GO:2000401","false","GO:2000401"
